id,price
0,5909.630962440384
1,1511.4366718094752
2,14057.672358444184
3,7243.824553598013
4,2310.1402922222987
5,3034.4174337548357
6,2029.510545060246
7,1963.1889910614518
8,4976.535939182697
9,8385.562458958657
10,3756.8842815239077
11,849.2006149062036
12,1050.0527102839042
13,4077.1229365489
14,968.4203437854303
15,4863.29826225002
16,2008.6344326808758
17,5676.110491558011
18,767.8043181848734
19,4679.300987405004
20,552.2979996560207
21,7377.072010619462
22,171.6224743094026
23,6719.960459549218
24,5827.174440990326
25,6992.705805498799
26,7392.026854818909
27,354.5123971180765
28,2666.28914916527
29,18149.926629982874
30,827.317281653417
31,5356.940807682027
32,6726.286711417619
33,7174.1518897012065
34,1773.6264838686948
35,1798.6953713916955
36,-8.0729196804823
37,2921.706071044493
38,14227.30294876974
39,-258.98273297147534
40,178.1928567986506
41,6942.847624920745
42,2665.6416709104633
43,7092.277789647051
44,2787.636245521124
45,1035.4711994204554
46,5215.02812844262
47,5529.5059141616475
48,4536.3269872882265
49,1420.9485973644441
50,801.6638031745824
51,678.2240602842539
52,417.47748193197185
53,3160.49581477058
54,6569.568203600833
55,599.8306428372634
56,4655.456226749926
57,2952.711575019792
58,2392.2403897120894
59,757.4248414582726
60,8496.600021609898
61,5960.64124144515
62,2017.6337476760527
63,4336.220602860318
64,4165.210595677985
65,9264.627650224833
66,3203.117212238043
67,3604.4293122017625
68,569.009635542825
69,369.2538561678666
70,4637.715411662253
71,4538.367176302992
72,1395.2827311759538
73,6220.848902134403
74,2860.2390510746263
75,13977.371255902957
76,15332.960618463174
77,12083.52749775995
78,1348.4623263320354
79,9522.493043442526
80,3794.8541451819856
81,6265.784302666512
82,6288.129682971417
83,5873.701242572677
84,7569.808459282724
85,10313.8957251077
86,1847.8841524589006
87,9521.541091825122
88,634.2071234663163
89,1676.8468216830806
90,14090.215230996564
91,6423.684821677982
92,1493.87531281669
93,583.630051622069
94,2910.6104419320072
95,1433.587327989113
96,533.1208739453723
97,3986.3897916067435
98,1170.6559017233558
99,9685.151940433345
100,716.6705285608659
101,3031.7234140025103
102,4099.206972068485
103,681.2183444831608
104,7758.296933615069
105,324.2130086881916
106,10835.856502930477
107,791.2979992713153
108,402.48198740509906
109,4644.415909917705
110,4024.7342897426297
111,5416.424176421146
112,2068.577386365185
113,650.2793013497358
114,3941.3533817447515
115,4212.697717811494
116,14013.554339025104
117,1427.6171988023816
118,1208.4777016710214
119,1142.5897473206023
120,-236.7681917808004
121,6673.660809022997
122,449.35106173725217
123,4318.674701155043
124,8387.979475819542
125,934.3595621975983
126,2320.8594725924413
127,3031.951468513873
128,1970.2744219993074
129,3953.693791606869
130,2214.8750718591255
131,3128.115962519885
132,789.0723426372824
133,556.4953290070407
134,301.24835191568127
135,3105.149061170796
136,322.4151298811739
