id,price
0,4662.0
1,984.0
2,18507.0
3,6261.0
4,1700.0
5,2148.0
6,1915.0
7,1846.0
8,3371.0
9,17663.0
10,3601.0
11,516.0
12,666.0
13,3358.0
14,1013.0
15,4788.0
16,1599.0
17,5367.0
18,568.0
19,3828.0
20,710.0
21,8298.0
22,878.0
23,11184.0
24,4243.0
25,7274.0
26,4887.0
27,575.0
28,2345.0
29,17103.0
30,765.0
31,4665.0
32,10907.0
33,6443.0
34,1624.0
35,1072.0
36,646.0
37,2435.0
38,13610.0
39,378.0
40,1114.0
41,6129.0
42,2406.0
43,4234.0
44,2075.0
45,1433.0
46,4774.0
47,5534.0
48,3845.0
49,1354.0
50,477.0
51,658.0
52,675.0
53,2052.0
54,4829.0
55,698.0
56,4106.0
57,1924.0
58,2039.0
59,873.0
60,7341.0
61,7917.0
62,1367.0
63,4795.0
64,2956.0
65,7207.0
66,3384.0
67,4234.0
68,742.0
69,745.0
70,4606.0
71,4704.0
72,893.0
73,5127.0
74,2797.0
75,12048.0
76,13006.0
77,15105.0
78,1074.0
79,11364.0
80,2753.0
81,6562.0
82,6045.0
83,13165.0
84,4719.0
85,7703.0
86,1865.0
87,7936.0
88,978.0
89,1847.0
90,14350.0
91,4916.0
92,1694.0
93,718.0
94,2851.0
95,901.0
96,1149.0
97,3084.0
98,1024.0
99,15959.0
100,464.0
101,2268.0
102,2761.0
103,891.0
104,6190.0
105,789.0
106,7508.0
107,944.0
108,709.0
109,3689.0
110,2700.0
111,6666.0
112,1410.0
113,584.0
114,4284.0
115,2374.0
116,9793.0
117,1546.0
118,1053.0
119,876.0
120,506.0
121,12725.0
122,450.0
123,4136.0
124,11136.0
125,807.0
126,1208.0
127,2368.0
128,2682.0
129,4054.0
130,1330.0
131,3038.0
132,625.0
133,408.0
134,537.0
135,3502.0
136,540.0
137,2458.0
138,5091.0
139,3365.0
140,473.0
141,8930.0
142,1264.0
143,16380.0
144,6471.0
145,716.0
146,1558.0
147,17425.0
148,14584.0
149,5331.0
150,4108.0
151,9858.0
152,596.0
153,2252.0
154,3668.0
155,4707.0
156,6530.0
157,14354.0
158,2111.0
159,11294.0
160,2575.0
161,2730.0
162,463.0
163,4904.0
164,2777.0
165,745.0
166,645.0
167,4717.0
168,3444.0
169,17358.0
170,9900.0
171,11973.0
172,2268.0
173,12907.0
174,724.0
175,861.0
176,960.0
177,658.0
178,1176.0
179,4440.0
180,1192.0
181,2482.0
182,2212.0
183,642.0
184,2854.0
185,459.0
186,4179.0
187,6887.0
188,7232.0
189,15109.0
190,6260.0
191,2553.0
192,2318.0
193,730.0
194,4252.0
195,9841.0
196,3632.0
197,5747.0
198,1140.0
199,13060.0
200,700.0
201,895.0
202,771.0
203,6159.0
204,5390.0
205,5358.0
206,1257.0
207,2402.0
208,8128.0
209,3838.0
210,525.0
211,5531.0
212,1859.0
213,1574.0
214,1323.0
215,8107.0
216,1012.0
217,4829.0
218,5715.0
219,548.0
220,1990.0
221,2768.0
222,5663.0
223,1422.0
224,764.0
225,505.0
226,2415.0
227,5521.0
228,749.0
229,677.0
230,4135.0
231,2942.0
232,7133.0
233,745.0
234,811.0
235,3124.0
236,612.0
237,2410.0
238,5124.0
239,2321.0
240,402.0
241,2535.0
242,11830.0
243,612.0
244,713.0
245,1446.0
246,2415.0
247,972.0
248,10411.0
249,732.0
250,1120.0
251,1404.0
252,1212.0
253,741.0
254,672.0
255,756.0
256,12756.0
257,612.0
258,732.0
259,12907.0
260,404.0
261,6505.0
262,6770.0
263,5498.0
264,1728.0
265,9173.0
266,2844.0
267,2706.0
268,368.0
269,1654.0
270,952.0
271,4106.0
272,3251.0
273,954.0
274,9301.0
275,593.0
276,1216.0
277,3597.0
278,505.0
279,1886.0
280,979.0
281,11075.0
282,1981.0
283,12872.0
284,434.0
285,9867.0
286,8629.0
287,2070.0
288,733.0
289,1383.0
290,813.0
291,6078.0
292,1574.0
293,14231.0
294,500.0
295,11104.0
296,2693.0
297,1586.0
298,773.0
299,2138.0
300,10874.0
301,1922.0
302,2792.0
303,3720.0
304,6084.0
305,1841.0
306,726.0
307,496.0
308,970.0
309,12654.0
310,1608.0
311,5286.0
312,15528.0
313,1343.0
314,6353.0
315,6260.0
316,850.0
317,7737.0
318,6597.0
319,2780.0
320,1787.0
321,3591.0
322,1085.0
323,625.0
324,589.0
325,3964.0
326,734.0
327,851.0
328,2893.0
329,3411.0
330,16704.0
331,2822.0
332,2776.0
333,819.0
334,8457.0
335,3931.0
336,4797.0
337,394.0
338,872.0
339,10045.0
340,666.0
341,422.0
342,694.0
343,1765.0
344,720.0
345,3601.0
346,1985.0
347,3852.0
348,6766.0
349,2387.0
350,698.0
351,1822.0
352,6841.0
353,1924.0
354,897.0
355,14278.0
356,7075.0
357,771.0
358,816.0
359,16483.0
360,1909.0
361,7389.0
362,2114.0
363,3000.0
364,12606.0
365,489.0
366,5998.0
367,1716.0
368,4029.0
369,10710.0
370,7751.0
371,2714.0
372,901.0
373,2802.0
374,9668.0
375,5356.0
376,3504.0
377,1786.0
378,4050.0
379,6278.0
380,1634.0
381,2634.0
382,791.0
383,1147.0
384,9858.0
385,1918.0
386,3394.0
387,14709.0
388,713.0
389,768.0
390,1613.0
391,4059.0
392,1443.0
393,723.0
394,14542.0
395,8444.0
396,844.0
397,5226.0
398,2327.0
399,1746.0
400,2735.0
401,863.0
402,11272.0
403,4939.0
404,4062.0
405,1028.0
406,1018.0
407,4327.0
408,9789.0
409,2230.0
410,13721.0
411,5174.0
412,2286.0
413,872.0
414,3717.0
415,722.0
416,4662.0
417,2725.0
418,1983.0
419,7453.0
420,3746.0
421,1609.0
422,5396.0
423,2450.0
424,15000.0
425,2446.0
426,6887.0
427,3880.0
428,967.0
429,2707.0
430,5320.0
431,1239.0
432,2548.0
433,7450.0
434,8870.0
435,13807.0
436,965.0
437,1230.0
438,1080.0
439,5642.0
440,648.0
441,1378.0
442,15729.0
443,981.0
444,882.0
445,668.0
446,3084.0
447,2593.0
448,993.0
449,942.0
450,10036.0
451,5602.0
452,7314.0
453,5645.0
454,553.0
455,788.0
456,15254.0
457,574.0
458,544.0
459,636.0
460,3446.0
461,16181.0
462,2913.0
463,8316.0
464,5148.0
465,3699.0
466,1308.0
467,548.0
468,1153.0
469,378.0
470,720.0
471,982.0
472,2693.0
473,3660.0
474,4157.0
475,2041.0
476,793.0
477,1439.0
478,6084.0
479,3933.0
480,8649.0
481,2723.0
482,776.0
483,1308.0
484,6223.0
485,993.0
486,5686.0
487,982.0
488,2375.0
489,730.0
490,3615.0
491,581.0
492,914.0
493,3024.0
494,983.0
495,2782.0
496,5757.0
497,1105.0
498,16960.0
499,1720.0
500,900.0
501,2854.0
502,863.0
503,1826.0
504,1295.0
505,3472.0
506,667.0
507,10080.0
508,576.0
509,7192.0
510,935.0
511,11019.0
512,1361.0
513,13880.0
514,2171.0
515,1087.0
516,7094.0
517,6340.0
518,3011.0
519,800.0
520,1240.0
521,5068.0
522,504.0
523,1654.0
524,4847.0
525,462.0
526,12907.0
527,3740.0
528,432.0
529,605.0
530,898.0
531,669.0
532,790.0
533,778.0
534,2161.0
535,1337.0
536,2268.0
537,1655.0
538,3416.0
539,3304.0
540,2533.0
541,8260.0
542,3250.0
543,5345.0
544,2238.0
545,10085.0
546,1315.0
547,4134.0
548,465.0
549,891.0
550,489.0
551,871.0
552,1666.0
553,788.0
554,2110.0
555,803.0
556,6096.0
557,2012.0
558,919.0
559,4663.0
560,8799.0
561,630.0
562,726.0
563,6221.0
564,431.0
565,1566.0
566,18371.0
567,1926.0
568,18125.0
569,1388.0
570,4094.0
571,4742.0
572,5206.0
573,14095.0
574,1562.0
575,2613.0
576,1395.0
577,16025.0
578,3843.0
579,8596.0
580,3381.0
581,5936.0
582,6115.0
583,432.0
584,7358.0
585,1790.0
586,5050.0
587,1862.0
588,1904.0
589,1417.0
590,642.0
591,2854.0
592,5410.0
593,4381.0
594,1338.0
595,644.0
596,4990.0
597,2620.0
598,1438.0
599,802.0
600,8256.0
601,6290.0
602,7597.0
603,530.0
604,8146.0
605,625.0
606,1767.0
607,5516.0
608,3419.0
609,10096.0
610,1668.0
611,810.0
612,4592.0
613,3179.0
614,791.0
615,4459.0
616,1232.0
617,1621.0
618,743.0
619,1369.0
620,7964.0
621,776.0
622,1064.0
623,4030.0
624,545.0
625,11365.0
626,3774.0
627,814.0
628,5335.0
629,573.0
630,698.0
631,1377.0
632,4830.0
633,3248.0
634,6377.0
635,4932.0
636,865.0
637,1250.0
638,5723.0
639,14201.0
640,6859.0
641,932.0
642,1847.0
643,3024.0
644,512.0
645,749.0
646,1775.0
647,450.0
648,698.0
649,10214.0
650,7917.0
651,683.0
652,6343.0
653,9414.0
654,1585.0
655,1872.0
656,465.0
657,657.0
658,5347.0
659,5215.0
660,2119.0
661,11269.0
662,4022.0
663,442.0
664,11709.0
665,766.0
666,599.0
667,749.0
668,898.0
669,688.0
670,9784.0
671,4795.0
672,1857.0
673,8346.0
674,3856.0
675,5029.0
676,14220.0
677,4196.0
678,8263.0
679,3428.0
680,745.0
681,11711.0
682,773.0
683,4072.0
684,1064.0
685,3308.0
686,8969.0
687,534.0
688,4552.0
689,1906.0
690,7357.0
691,4476.0
692,1988.0
693,9301.0
694,10274.0
695,5726.0
696,559.0
697,2911.0
698,7990.0
699,7900.0
700,1170.0
701,2657.0
702,18731.0
703,2192.0
704,492.0
705,1436.0
706,719.0
707,6409.0
708,2593.0
709,5341.0
710,6355.0
711,7636.0
712,4096.0
713,4276.0
714,4209.0
715,1815.0
716,3627.0
717,1110.0
718,827.0
719,854.0
720,4739.0
721,5634.0
722,3541.0
723,895.0
724,1124.0
725,1983.0
726,4878.0
727,1563.0
728,564.0
729,4973.0
730,787.0
731,2585.0
732,12787.0
733,3699.0
734,3436.0
735,828.0
736,964.0
737,4015.0
738,14698.0
739,5013.0
740,838.0
741,499.0
742,8342.0
743,4271.0
744,8610.0
745,11023.0
746,12327.0
747,12681.0
748,10321.0
749,8303.0
750,6588.0
751,2699.0
752,815.0
753,421.0
754,10357.0
755,999.0
756,730.0
757,6918.0
758,4315.0
759,1140.0
760,1158.0
761,5627.0
762,14709.0
763,716.0
764,1395.0
765,3828.0
766,1676.0
767,4814.0
768,2682.0
769,4398.0
770,2429.0
771,661.0
772,7573.0
773,4712.0
774,2902.0
775,1056.0
776,391.0
777,3465.0
778,2198.0
779,769.0
780,827.0
781,1050.0
782,2351.0
783,1880.0
784,3808.0
785,776.0
786,3007.0
787,9878.0
788,10888.0
789,914.0
790,609.0
791,2166.0
792,4193.0
793,1153.0
794,1668.0
795,1024.0
796,3857.0
797,6377.0
798,4933.0
799,10184.0
800,596.0
801,877.0
802,7370.0
803,772.0
804,2240.0
805,828.0
806,1084.0
807,1813.0
808,544.0
809,1304.0
810,821.0
811,2540.0
812,473.0
813,2559.0
814,1044.0
815,3190.0
816,3223.0
817,5398.0
818,2276.0
819,944.0
820,1350.0
821,2822.0
822,5458.0
823,5131.0
824,1715.0
825,614.0
826,3064.0
827,3487.0
828,3384.0
829,596.0
830,720.0
831,1128.0
832,1847.0
833,8120.0
834,7664.0
835,6672.0
836,809.0
837,11345.0
838,4969.0
839,772.0
840,738.0
841,4350.0
842,8260.0
843,13993.0
844,3779.0
845,2255.0
846,6569.0
847,13858.0
848,1656.0
849,4771.0
850,1274.0
851,9885.0
852,1178.0
853,3290.0
854,1167.0
855,456.0
856,2657.0
857,4200.0
858,13846.0
859,2512.0
860,5851.0
861,491.0
862,1813.0
863,6846.0
864,2527.0
865,2144.0
866,2581.0
867,2207.0
868,1712.0
869,461.0
870,914.0
871,10070.0
872,14482.0
873,13587.0
874,2757.0
875,1237.0
876,1064.0
877,12100.0
878,4791.0
879,865.0
880,1666.0
881,3400.0
882,1012.0
883,461.0
884,612.0
885,2656.0
886,1363.0
887,1411.0
888,3288.0
889,862.0
890,1063.0
891,2803.0
892,3089.0
893,504.0
894,6619.0
895,1361.0
896,1716.0
897,11705.0
898,6549.0
899,3001.0
900,3468.0
901,1780.0
902,1163.0
903,1107.0
904,790.0
905,2275.0
906,10692.0
907,735.0
908,765.0
909,585.0
910,3788.0
911,855.0
912,18741.0
913,6899.0
914,3965.0
915,17667.0
916,2352.0
917,5634.0
918,561.0
919,649.0
920,552.0
921,2768.0
922,5518.0
923,7466.0
924,6787.0
925,9725.0
926,1560.0
927,1804.0
928,895.0
929,722.0
930,802.0
931,4238.0
932,1056.0
933,706.0
934,596.0
935,7491.0
936,6486.0
937,2667.0
938,1190.0
939,15231.0
940,684.0
941,7504.0
942,5601.0
943,12111.0
944,3397.0
945,701.0
946,970.0
947,812.0
948,3082.0
949,3075.0
950,702.0
951,4620.0
952,988.0
953,4315.0
954,1042.0
955,4525.0
956,2535.0
957,5885.0
958,4435.0
959,592.0
960,1619.0
961,8419.0
962,4482.0
963,18077.0
964,454.0
965,4914.0
966,792.0
967,1107.0
968,13726.0
969,9218.0
970,698.0
971,4044.0
972,4815.0
973,1049.0
974,11963.0
975,1401.0
976,580.0
977,2160.0
978,2336.0
979,1024.0
980,2710.0
981,6841.0
982,802.0
983,3699.0
984,749.0
985,6981.0
986,692.0
987,1038.0
988,3897.0
989,17186.0
990,3266.0
991,2517.0
992,1682.0
993,9105.0
994,1264.0
995,5082.0
996,6535.0
997,4719.0
998,586.0
999,6931.0
1000,12285.0
1001,9877.0
1002,10914.0
1003,1385.0
1004,891.0
1005,1912.0
1006,593.0
1007,2345.0
1008,5253.0
1009,2024.0
1010,11792.0
1011,650.0
1012,637.0
1013,2682.0
1014,2756.0
1015,3063.0
1016,1436.0
1017,3011.0
1018,1446.0
1019,1446.0
1020,13012.0
1021,13880.0
1022,8145.0
1023,6256.0
1024,2937.0
1025,711.0
1026,567.0
1027,2609.0
1028,6708.0
1029,4326.0
1030,4260.0
1031,12531.0
1032,3914.0
1033,1443.0
1034,17760.0
1035,567.0
1036,895.0
1037,703.0
1038,8220.0
1039,2866.0
1040,4557.0
1041,4158.0
1042,4735.0
1043,1733.0
1044,1247.0
1045,1199.0
1046,7168.0
1047,1016.0
1048,1720.0
1049,1814.0
1050,1571.0
1051,2524.0
1052,6512.0
1053,3933.0
1054,605.0
1055,607.0
1056,3844.0
1057,2398.0
1058,803.0
1059,873.0
1060,1333.0
1061,942.0
1062,7459.0
1063,550.0
1064,3351.0
1065,1385.0
1066,873.0
1067,667.0
1068,1358.0
1069,14359.0
1070,2054.0
1071,5998.0
1072,13253.0
1073,3520.0
1074,3588.0
1075,942.0
1076,675.0
1077,4213.0
1078,11029.0
1079,997.0
1080,4997.0
1081,565.0
1082,7600.0
1083,4404.0
1084,7126.0
1085,3505.0
1086,3884.0
1087,3002.0
1088,3837.0
1089,475.0
1090,5192.0
1091,1754.0
1092,907.0
1093,1142.0
1094,1721.0
1095,551.0
1096,565.0
1097,684.0
1098,4940.0
1099,2655.0
1100,1668.0
1101,3314.0
1102,2587.0
1103,12417.0
1104,11389.0
1105,6399.0
1106,6255.0
1107,4321.0
1108,675.0
1109,477.0
1110,2589.0
1111,1013.0
1112,799.0
1113,13724.0
1114,5375.0
1115,8396.0
1116,8263.0
1117,2063.0
1118,631.0
1119,717.0
1120,1094.0
1121,2438.0
1122,2087.0
1123,4004.0
1124,2422.0
1125,1024.0
1126,1330.0
1127,605.0
1128,7826.0
1129,4782.0
1130,2104.0
1131,373.0
1132,814.0
1133,4743.0
1134,2831.0
1135,8685.0
1136,1074.0
1137,6064.0
1138,7415.0
1139,3089.0
1140,15032.0
1141,1737.0
1142,2889.0
1143,612.0
1144,749.0
1145,12812.0
1146,1970.0
1147,854.0
1148,5235.0
1149,813.0
1150,1953.0
1151,2307.0
1152,7638.0
1153,572.0
1154,4273.0
1155,7598.0
1156,4435.0
1157,6000.0
1158,2632.0
1159,7257.0
1160,597.0
1161,1849.0
1162,5243.0
1163,4101.0
1164,1721.0
1165,1612.0
1166,1694.0
1167,10672.0
1168,505.0
1169,540.0
1170,477.0
1171,7198.0
1172,1041.0
